algorithm,simulation_id,timestamp,target_range,status,target_ppi,target_ppi_val,arriaval_distr_mean,resource_count_UnifiedResourceProfile
grid_search,sim_210,2025-10-22T09:52:08.285156Z,"[12744.0, 15577.0]",out,cycle_time,15684.72,2602.0408163265306,12
grid_search,sim_211,2025-10-22T09:52:12.008959Z,"[12744.0, 15577.0]",in,cycle_time,15481.86,2602.0408163265306,13
grid_search,sim_212,2025-10-22T09:52:15.790205Z,"[12744.0, 15577.0]",in,cycle_time,15387.01,2602.0408163265306,14
grid_search,sim_213,2025-10-22T09:52:19.408163Z,"[12744.0, 15577.0]",in,cycle_time,15554.13,2602.0408163265306,15
grid_search,sim_214,2025-10-22T09:52:23.120587Z,"[12744.0, 15577.0]",in,cycle_time,15418.82,2602.0408163265306,16
grid_search,sim_215,2025-10-22T09:52:26.711365Z,"[12744.0, 15577.0]",in,cycle_time,15575.18,2602.0408163265306,17
grid_search,sim_216,2025-10-22T09:52:30.452598Z,"[12744.0, 15577.0]",out,cycle_time,15632.25,2602.0408163265306,18
grid_search,sim_217,2025-10-22T09:52:34.194714Z,"[12744.0, 15577.0]",in,cycle_time,15495.03,2602.0408163265306,19
grid_search,sim_218,2025-10-22T09:52:37.790111Z,"[12744.0, 15577.0]",in,cycle_time,15509.21,2602.0408163265306,20
grid_search,sim_219,2025-10-22T09:52:41.500552Z,"[12744.0, 15577.0]",in,cycle_time,15523.61,2602.0408163265306,21
grid_search,sim_220,2025-10-22T09:52:45.245136Z,"[12744.0, 15577.0]",in,cycle_time,15574.4,2602.0408163265306,22
grid_search,sim_221,2025-10-22T09:52:49.019724Z,"[12744.0, 15577.0]",out,cycle_time,15585.59,2602.0408163265306,23
grid_search,sim_222,2025-10-22T09:52:52.622087Z,"[12744.0, 15577.0]",in,cycle_time,15466.68,2602.0408163265306,24
grid_search,sim_223,2025-10-22T09:52:56.361914Z,"[12744.0, 15577.0]",out,cycle_time,15631.69,2602.0408163265306,25
grid_search,sim_224,2025-10-22T09:53:00.151968Z,"[12744.0, 15577.0]",in,cycle_time,15533.69,2602.0408163265306,26
grid_search,sim_225,2025-10-22T09:53:04.301463Z,"[12744.0, 15577.0]",out,cycle_time,14740550.04,2889.795918367347,2
grid_search,sim_226,2025-10-22T09:53:08.418635Z,"[12744.0, 15577.0]",out,cycle_time,6935458.02,2889.795918367347,3
grid_search,sim_227,2025-10-22T09:53:12.215851Z,"[12744.0, 15577.0]",out,cycle_time,2947376.78,2889.795918367347,4
grid_search,sim_228,2025-10-22T09:53:16.197609Z,"[12744.0, 15577.0]",out,cycle_time,594054.98,2889.795918367347,5
grid_search,sim_229,2025-10-22T09:53:20.051015Z,"[12744.0, 15577.0]",out,cycle_time,18563.04,2889.795918367347,6
grid_search,sim_230,2025-10-22T09:53:24.335355Z,"[12744.0, 15577.0]",out,cycle_time,16886.19,2889.795918367347,7
grid_search,sim_231,2025-10-22T09:53:28.344389Z,"[12744.0, 15577.0]",out,cycle_time,16226.36,2889.795918367347,8
grid_search,sim_232,2025-10-22T09:53:32.240344Z,"[12744.0, 15577.0]",out,cycle_time,16103.2,2889.795918367347,9
grid_search,sim_233,2025-10-22T09:53:36.017028Z,"[12744.0, 15577.0]",out,cycle_time,15984.16,2889.795918367347,10
grid_search,sim_234,2025-10-22T09:53:39.934206Z,"[12744.0, 15577.0]",out,cycle_time,15943.56,2889.795918367347,11
grid_search,sim_235,2025-10-22T09:53:43.858827Z,"[12744.0, 15577.0]",out,cycle_time,15777.43,2889.795918367347,12
grid_search,sim_236,2025-10-22T09:53:47.718405Z,"[12744.0, 15577.0]",out,cycle_time,15734.53,2889.795918367347,13
grid_search,sim_237,2025-10-22T09:53:51.432471Z,"[12744.0, 15577.0]",out,cycle_time,15863.18,2889.795918367347,14
grid_search,sim_238,2025-10-22T09:53:55.172935Z,"[12744.0, 15577.0]",out,cycle_time,15778.21,2889.795918367347,15
grid_search,sim_239,2025-10-22T09:53:58.943732Z,"[12744.0, 15577.0]",out,cycle_time,15777.12,2889.795918367347,16
grid_search,sim_240,2025-10-22T09:54:02.557318Z,"[12744.0, 15577.0]",out,cycle_time,15803.97,2889.795918367347,17
grid_search,sim_241,2025-10-22T09:54:06.325035Z,"[12744.0, 15577.0]",out,cycle_time,15815.73,2889.795918367347,18
grid_search,sim_242,2025-10-22T09:54:10.116914Z,"[12744.0, 15577.0]",out,cycle_time,15786.25,2889.795918367347,19
grid_search,sim_243,2025-10-22T09:54:13.767934Z,"[12744.0, 15577.0]",out,cycle_time,15812.88,2889.795918367347,20
grid_search,sim_244,2025-10-22T09:54:17.582779Z,"[12744.0, 15577.0]",out,cycle_time,15836.13,2889.795918367347,21
grid_search,sim_245,2025-10-22T09:54:21.369614Z,"[12744.0, 15577.0]",out,cycle_time,16035.74,2889.795918367347,22
grid_search,sim_246,2025-10-22T09:54:25.039562Z,"[12744.0, 15577.0]",out,cycle_time,15866.54,2889.795918367347,23
grid_search,sim_247,2025-10-22T09:54:28.803732Z,"[12744.0, 15577.0]",out,cycle_time,15889.43,2889.795918367347,24
grid_search,sim_248,2025-10-22T09:54:32.695079Z,"[12744.0, 15577.0]",out,cycle_time,15751.76,2889.795918367347,25
grid_search,sim_249,2025-10-22T09:54:36.344087Z,"[12744.0, 15577.0]",out,cycle_time,15826.92,2889.795918367347,26
grid_search,sim_250,2025-10-22T09:54:40.691900Z,"[12744.0, 15577.0]",out,cycle_time,13935989.14,3177.5510204081634,2
grid_search,sim_251,2025-10-22T09:54:44.626045Z,"[12744.0, 15577.0]",out,cycle_time,6049755.78,3177.5510204081634,3
grid_search,sim_252,2025-10-22T09:54:48.701016Z,"[12744.0, 15577.0]",out,cycle_time,2113286.16,3177.5510204081634,4
grid_search,sim_253,2025-10-22T09:54:52.757416Z,"[12744.0, 15577.0]",out,cycle_time,28181.36,3177.5510204081634,5
grid_search,sim_254,2025-10-22T09:54:56.526335Z,"[12744.0, 15577.0]",out,cycle_time,16605.97,3177.5510204081634,6
grid_search,sim_255,2025-10-22T09:55:00.381155Z,"[12744.0, 15577.0]",in,cycle_time,15473.9,3177.5510204081634,7
grid_search,sim_256,2025-10-22T09:55:04.230027Z,"[12744.0, 15577.0]",in,cycle_time,15404.01,3177.5510204081634,8
grid_search,sim_257,2025-10-22T09:55:07.888545Z,"[12744.0, 15577.0]",in,cycle_time,15287.2,3177.5510204081634,9
grid_search,sim_258,2025-10-22T09:55:11.701358Z,"[12744.0, 15577.0]",in,cycle_time,15060.73,3177.5510204081634,10
grid_search,sim_259,2025-10-22T09:55:15.548675Z,"[12744.0, 15577.0]",in,cycle_time,15009.53,3177.5510204081634,11
grid_search,sim_260,2025-10-22T09:55:19.251908Z,"[12744.0, 15577.0]",in,cycle_time,15027.73,3177.5510204081634,12
grid_search,sim_261,2025-10-22T09:55:23.140159Z,"[12744.0, 15577.0]",in,cycle_time,15059.03,3177.5510204081634,13
grid_search,sim_262,2025-10-22T09:55:26.931993Z,"[12744.0, 15577.0]",in,cycle_time,15100.63,3177.5510204081634,14
grid_search,sim_263,2025-10-22T09:55:30.568217Z,"[12744.0, 15577.0]",in,cycle_time,15139.65,3177.5510204081634,15
grid_search,sim_264,2025-10-22T09:55:34.323198Z,"[12744.0, 15577.0]",in,cycle_time,14968.51,3177.5510204081634,16
grid_search,sim_265,2025-10-22T09:55:38.121825Z,"[12744.0, 15577.0]",in,cycle_time,14934.54,3177.5510204081634,17
grid_search,sim_266,2025-10-22T09:55:41.738540Z,"[12744.0, 15577.0]",in,cycle_time,14991.37,3177.5510204081634,18
grid_search,sim_267,2025-10-22T09:55:45.537405Z,"[12744.0, 15577.0]",in,cycle_time,15057.3,3177.5510204081634,19
grid_search,sim_268,2025-10-22T09:55:49.363123Z,"[12744.0, 15577.0]",in,cycle_time,15117.83,3177.5510204081634,20
grid_search,sim_269,2025-10-22T09:55:53.040057Z,"[12744.0, 15577.0]",in,cycle_time,14971.2,3177.5510204081634,21
grid_search,sim_270,2025-10-22T09:55:56.821450Z,"[12744.0, 15577.0]",in,cycle_time,15112.26,3177.5510204081634,22
grid_search,sim_271,2025-10-22T09:56:00.655674Z,"[12744.0, 15577.0]",in,cycle_time,15041.25,3177.5510204081634,23
grid_search,sim_272,2025-10-22T09:56:04.300596Z,"[12744.0, 15577.0]",in,cycle_time,14999.71,3177.5510204081634,24
grid_search,sim_273,2025-10-22T09:56:08.096443Z,"[12744.0, 15577.0]",in,cycle_time,14972.26,3177.5510204081634,25
grid_search,sim_274,2025-10-22T09:56:11.885723Z,"[12744.0, 15577.0]",in,cycle_time,15077.54,3177.5510204081634,26
grid_search,sim_275,2025-10-22T09:56:15.849295Z,"[12744.0, 15577.0]",out,cycle_time,13045164.46,3465.3061224489797,2
grid_search,sim_276,2025-10-22T09:56:19.706283Z,"[12744.0, 15577.0]",out,cycle_time,5165470.73,3465.3061224489797,3
grid_search,sim_277,2025-10-22T09:56:23.668906Z,"[12744.0, 15577.0]",out,cycle_time,1150073.63,3465.3061224489797,4
grid_search,sim_278,2025-10-22T09:56:27.422833Z,"[12744.0, 15577.0]",out,cycle_time,17932.76,3465.3061224489797,5
grid_search,sim_279,2025-10-22T09:56:31.250176Z,"[12744.0, 15577.0]",out,cycle_time,16194.58,3465.3061224489797,6
grid_search,sim_280,2025-10-22T09:56:35.025237Z,"[12744.0, 15577.0]",out,cycle_time,15675.84,3465.3061224489797,7
grid_search,sim_281,2025-10-22T09:56:38.655577Z,"[12744.0, 15577.0]",out,cycle_time,15617.87,3465.3061224489797,8
grid_search,sim_282,2025-10-22T09:56:42.424612Z,"[12744.0, 15577.0]",out,cycle_time,15617.68,3465.3061224489797,9
grid_search,sim_283,2025-10-22T09:56:46.199657Z,"[12744.0, 15577.0]",in,cycle_time,15319.81,3465.3061224489797,10
grid_search,sim_284,2025-10-22T09:56:49.848033Z,"[12744.0, 15577.0]",in,cycle_time,15432.55,3465.3061224489797,11
grid_search,sim_285,2025-10-22T09:56:53.618104Z,"[12744.0, 15577.0]",in,cycle_time,15318.08,3465.3061224489797,12
grid_search,sim_286,2025-10-22T09:56:57.380692Z,"[12744.0, 15577.0]",in,cycle_time,15430.46,3465.3061224489797,13
grid_search,sim_287,2025-10-22T09:57:01.011443Z,"[12744.0, 15577.0]",in,cycle_time,15363.88,3465.3061224489797,14
grid_search,sim_288,2025-10-22T09:57:04.787495Z,"[12744.0, 15577.0]",in,cycle_time,15389.94,3465.3061224489797,15
grid_search,sim_289,2025-10-22T09:57:08.568791Z,"[12744.0, 15577.0]",in,cycle_time,15395.32,3465.3061224489797,16
grid_search,sim_290,2025-10-22T09:57:12.220848Z,"[12744.0, 15577.0]",in,cycle_time,15361.62,3465.3061224489797,17
grid_search,sim_291,2025-10-22T09:57:16.031533Z,"[12744.0, 15577.0]",in,cycle_time,15354.88,3465.3061224489797,18
grid_search,sim_292,2025-10-22T09:57:20.694682Z,"[12744.0, 15577.0]",in,cycle_time,15487.99,3465.3061224489797,19
grid_search,sim_293,2025-10-22T09:57:24.375180Z,"[12744.0, 15577.0]",in,cycle_time,15369.39,3465.3061224489797,20
grid_search,sim_294,2025-10-22T09:57:28.212637Z,"[12744.0, 15577.0]",in,cycle_time,15450.22,3465.3061224489797,21
grid_search,sim_295,2025-10-22T09:57:32.031549Z,"[12744.0, 15577.0]",in,cycle_time,15432.74,3465.3061224489797,22
grid_search,sim_296,2025-10-22T09:57:35.685278Z,"[12744.0, 15577.0]",in,cycle_time,15362.41,3465.3061224489797,23
grid_search,sim_297,2025-10-22T09:57:39.469787Z,"[12744.0, 15577.0]",in,cycle_time,15485.76,3465.3061224489797,24
grid_search,sim_298,2025-10-22T09:57:43.286519Z,"[12744.0, 15577.0]",in,cycle_time,15449.67,3465.3061224489797,25
grid_search,sim_299,2025-10-22T09:57:47.110218Z,"[12744.0, 15577.0]",in,cycle_time,15440.34,3465.3061224489797,26
grid_search,sim_300,2025-10-22T09:57:51.071666Z,"[12744.0, 15577.0]",out,cycle_time,11852180.7,3753.0612244897957,2
grid_search,sim_301,2025-10-22T09:57:54.973663Z,"[12744.0, 15577.0]",out,cycle_time,3958882.94,3753.0612244897957,3
grid_search,sim_302,2025-10-22T09:57:59.129631Z,"[12744.0, 15577.0]",out,cycle_time,61304.79,3753.0612244897957,4
grid_search,sim_303,2025-10-22T09:58:03.027442Z,"[12744.0, 15577.0]",out,cycle_time,17211.76,3753.0612244897957,5
grid_search,sim_304,2025-10-22T09:58:06.817093Z,"[12744.0, 15577.0]",out,cycle_time,16192.98,3753.0612244897957,6
grid_search,sim_305,2025-10-22T09:58:10.669623Z,"[12744.0, 15577.0]",out,cycle_time,15998.62,3753.0612244897957,7
grid_search,sim_306,2025-10-22T09:58:14.305916Z,"[12744.0, 15577.0]",out,cycle_time,15968.96,3753.0612244897957,8
grid_search,sim_307,2025-10-22T09:58:18.081954Z,"[12744.0, 15577.0]",out,cycle_time,15833.33,3753.0612244897957,9
grid_search,sim_308,2025-10-22T09:58:21.702945Z,"[12744.0, 15577.0]",out,cycle_time,15744.51,3753.0612244897957,10
grid_search,sim_309,2025-10-22T09:58:25.446477Z,"[12744.0, 15577.0]",out,cycle_time,15640.17,3753.0612244897957,11
grid_search,sim_310,2025-10-22T09:58:29.243671Z,"[12744.0, 15577.0]",out,cycle_time,15726.59,3753.0612244897957,12
grid_search,sim_311,2025-10-22T09:58:32.843526Z,"[12744.0, 15577.0]",out,cycle_time,15821.22,3753.0612244897957,13
grid_search,sim_312,2025-10-22T09:58:36.611458Z,"[12744.0, 15577.0]",out,cycle_time,15833.07,3753.0612244897957,14
grid_search,sim_313,2025-10-22T09:58:40.387549Z,"[12744.0, 15577.0]",out,cycle_time,15815.17,3753.0612244897957,15
grid_search,sim_314,2025-10-22T09:58:43.997022Z,"[12744.0, 15577.0]",out,cycle_time,15886.82,3753.0612244897957,16
grid_search,sim_315,2025-10-22T09:58:47.754328Z,"[12744.0, 15577.0]",out,cycle_time,15695.81,3753.0612244897957,17
grid_search,sim_316,2025-10-22T09:58:51.518247Z,"[12744.0, 15577.0]",out,cycle_time,15773.68,3753.0612244897957,18
grid_search,sim_317,2025-10-22T09:58:55.119847Z,"[12744.0, 15577.0]",out,cycle_time,15724.35,3753.0612244897957,19
grid_search,sim_318,2025-10-22T09:58:58.905022Z,"[12744.0, 15577.0]",out,cycle_time,15822.82,3753.0612244897957,20
grid_search,sim_319,2025-10-22T09:59:02.676748Z,"[12744.0, 15577.0]",out,cycle_time,15703.77,3753.0612244897957,21
grid_search,sim_320,2025-10-22T09:59:06.293226Z,"[12744.0, 15577.0]",out,cycle_time,15821.23,3753.0612244897957,22
grid_search,sim_321,2025-10-22T09:59:10.049836Z,"[12744.0, 15577.0]",out,cycle_time,15717.13,3753.0612244897957,23
grid_search,sim_322,2025-10-22T09:59:13.835274Z,"[12744.0, 15577.0]",out,cycle_time,15682.01,3753.0612244897957,24
grid_search,sim_323,2025-10-22T09:59:17.506782Z,"[12744.0, 15577.0]",out,cycle_time,15724.08,3753.0612244897957,25
grid_search,sim_324,2025-10-22T09:59:21.381201Z,"[12744.0, 15577.0]",out,cycle_time,15718.5,3753.0612244897957,26
grid_search,sim_325,2025-10-22T09:59:25.422945Z,"[12744.0, 15577.0]",out,cycle_time,11850290.71,4040.816326530612,2
grid_search,sim_326,2025-10-22T09:59:29.377854Z,"[12744.0, 15577.0]",out,cycle_time,3899666.84,4040.816326530612,3
grid_search,sim_327,2025-10-22T09:59:33.142935Z,"[12744.0, 15577.0]",out,cycle_time,85852.21,4040.816326530612,4
grid_search,sim_328,2025-10-22T09:59:36.898969Z,"[12744.0, 15577.0]",out,cycle_time,17151.65,4040.816326530612,5
grid_search,sim_329,2025-10-22T09:59:40.524457Z,"[12744.0, 15577.0]",out,cycle_time,16518.52,4040.816326530612,6
grid_search,sim_330,2025-10-22T09:59:44.294384Z,"[12744.0, 15577.0]",out,cycle_time,16161.69,4040.816326530612,7
grid_search,sim_331,2025-10-22T09:59:48.054138Z,"[12744.0, 15577.0]",out,cycle_time,16000.46,4040.816326530612,8
grid_search,sim_332,2025-10-22T09:59:51.679269Z,"[12744.0, 15577.0]",out,cycle_time,16051.36,4040.816326530612,9
grid_search,sim_333,2025-10-22T09:59:55.454014Z,"[12744.0, 15577.0]",out,cycle_time,15901.39,4040.816326530612,10
grid_search,sim_334,2025-10-22T09:59:59.194845Z,"[12744.0, 15577.0]",out,cycle_time,15942.37,4040.816326530612,11
grid_search,sim_335,2025-10-22T10:00:02.888734Z,"[12744.0, 15577.0]",out,cycle_time,15932.91,4040.816326530612,12
grid_search,sim_336,2025-10-22T10:00:06.674774Z,"[12744.0, 15577.0]",out,cycle_time,15891.15,4040.816326530612,13
grid_search,sim_337,2025-10-22T10:00:10.600903Z,"[12744.0, 15577.0]",out,cycle_time,15828.12,4040.816326530612,14
grid_search,sim_338,2025-10-22T10:00:14.296782Z,"[12744.0, 15577.0]",out,cycle_time,15976.43,4040.816326530612,15
grid_search,sim_339,2025-10-22T10:00:18.105274Z,"[12744.0, 15577.0]",out,cycle_time,15873.12,4040.816326530612,16
grid_search,sim_340,2025-10-22T10:00:21.963668Z,"[12744.0, 15577.0]",out,cycle_time,15953.23,4040.816326530612,17
grid_search,sim_341,2025-10-22T10:00:25.714681Z,"[12744.0, 15577.0]",out,cycle_time,15925.82,4040.816326530612,18
grid_search,sim_342,2025-10-22T10:00:29.533382Z,"[12744.0, 15577.0]",out,cycle_time,15806.47,4040.816326530612,19
grid_search,sim_343,2025-10-22T10:00:33.388422Z,"[12744.0, 15577.0]",out,cycle_time,15935.24,4040.816326530612,20
grid_search,sim_344,2025-10-22T10:00:37.041964Z,"[12744.0, 15577.0]",out,cycle_time,15833.75,4040.816326530612,21
grid_search,sim_345,2025-10-22T10:00:40.837894Z,"[12744.0, 15577.0]",out,cycle_time,15950.1,4040.816326530612,22
grid_search,sim_346,2025-10-22T10:00:44.633512Z,"[12744.0, 15577.0]",out,cycle_time,15870.23,4040.816326530612,23
grid_search,sim_347,2025-10-22T10:00:48.504031Z,"[12744.0, 15577.0]",out,cycle_time,15772.99,4040.816326530612,24
grid_search,sim_348,2025-10-22T10:00:52.171734Z,"[12744.0, 15577.0]",out,cycle_time,15877.49,4040.816326530612,25
grid_search,sim_349,2025-10-22T10:00:55.977321Z,"[12744.0, 15577.0]",out,cycle_time,15879.72,4040.816326530612,26
grid_search,sim_350,2025-10-22T10:00:59.977093Z,"[12744.0, 15577.0]",out,cycle_time,10334649.04,4328.571428571428,2
grid_search,sim_351,2025-10-22T10:01:03.914807Z,"[12744.0, 15577.0]",out,cycle_time,2461311.58,4328.571428571428,3
grid_search,sim_352,2025-10-22T10:01:07.854464Z,"[12744.0, 15577.0]",out,cycle_time,19519.47,4328.571428571428,4
grid_search,sim_353,2025-10-22T10:01:11.747455Z,"[12744.0, 15577.0]",out,cycle_time,17259.85,4328.571428571428,5
grid_search,sim_354,2025-10-22T10:01:15.419650Z,"[12744.0, 15577.0]",out,cycle_time,16752.98,4328.571428571428,6
grid_search,sim_355,2025-10-22T10:01:19.263010Z,"[12744.0, 15577.0]",out,cycle_time,16586.95,4328.571428571428,7
grid_search,sim_356,2025-10-22T10:01:23.119642Z,"[12744.0, 15577.0]",out,cycle_time,16494.05,4328.571428571428,8
grid_search,sim_357,2025-10-22T10:01:26.808063Z,"[12744.0, 15577.0]",out,cycle_time,16451.76,4328.571428571428,9
grid_search,sim_358,2025-10-22T10:01:30.658237Z,"[12744.0, 15577.0]",out,cycle_time,16565.73,4328.571428571428,10
grid_search,sim_359,2025-10-22T10:01:34.452533Z,"[12744.0, 15577.0]",out,cycle_time,16501.22,4328.571428571428,11
grid_search,sim_360,2025-10-22T10:01:38.126179Z,"[12744.0, 15577.0]",out,cycle_time,16309.6,4328.571428571428,12
grid_search,sim_361,2025-10-22T10:01:41.962435Z,"[12744.0, 15577.0]",out,cycle_time,16518.17,4328.571428571428,13
grid_search,sim_362,2025-10-22T10:01:45.766832Z,"[12744.0, 15577.0]",out,cycle_time,16246.58,4328.571428571428,14
grid_search,sim_363,2025-10-22T10:01:49.421853Z,"[12744.0, 15577.0]",out,cycle_time,16416.75,4328.571428571428,15
grid_search,sim_364,2025-10-22T10:01:53.219858Z,"[12744.0, 15577.0]",out,cycle_time,16371.99,4328.571428571428,16
grid_search,sim_365,2025-10-22T10:01:57.059691Z,"[12744.0, 15577.0]",out,cycle_time,16428.7,4328.571428571428,17
grid_search,sim_366,2025-10-22T10:02:00.728771Z,"[12744.0, 15577.0]",out,cycle_time,16425.79,4328.571428571428,18
grid_search,sim_367,2025-10-22T10:02:04.551049Z,"[12744.0, 15577.0]",out,cycle_time,16433.0,4328.571428571428,19
grid_search,sim_368,2025-10-22T10:02:08.395680Z,"[12744.0, 15577.0]",out,cycle_time,16430.78,4328.571428571428,20
grid_search,sim_369,2025-10-22T10:02:12.062407Z,"[12744.0, 15577.0]",out,cycle_time,16437.14,4328.571428571428,21
grid_search,sim_370,2025-10-22T10:02:15.886944Z,"[12744.0, 15577.0]",out,cycle_time,16510.59,4328.571428571428,22
grid_search,sim_371,2025-10-22T10:02:19.700577Z,"[12744.0, 15577.0]",out,cycle_time,16414.3,4328.571428571428,23
grid_search,sim_372,2025-10-22T10:02:23.352905Z,"[12744.0, 15577.0]",out,cycle_time,16382.08,4328.571428571428,24
grid_search,sim_373,2025-10-22T10:02:27.188340Z,"[12744.0, 15577.0]",out,cycle_time,16437.84,4328.571428571428,25
grid_search,sim_374,2025-10-22T10:02:31.002715Z,"[12744.0, 15577.0]",out,cycle_time,16352.84,4328.571428571428,26
grid_search,sim_375,2025-10-22T10:02:34.941487Z,"[12744.0, 15577.0]",out,cycle_time,10435403.84,4616.326530612245,2
grid_search,sim_376,2025-10-22T10:02:38.857181Z,"[12744.0, 15577.0]",out,cycle_time,2408771.88,4616.326530612245,3
grid_search,sim_377,2025-10-22T10:02:42.787371Z,"[12744.0, 15577.0]",out,cycle_time,20207.07,4616.326530612245,4
grid_search,sim_378,2025-10-22T10:02:46.609156Z,"[12744.0, 15577.0]",out,cycle_time,17263.83,4616.326530612245,5
grid_search,sim_379,2025-10-22T10:02:50.284002Z,"[12744.0, 15577.0]",out,cycle_time,16822.15,4616.326530612245,6
grid_search,sim_380,2025-10-22T10:02:54.073854Z,"[12744.0, 15577.0]",out,cycle_time,16539.92,4616.326530612245,7
grid_search,sim_381,2025-10-22T10:02:57.731056Z,"[12744.0, 15577.0]",out,cycle_time,16501.24,4616.326530612245,8
grid_search,sim_382,2025-10-22T10:03:01.476032Z,"[12744.0, 15577.0]",out,cycle_time,16380.95,4616.326530612245,9
grid_search,sim_383,2025-10-22T10:03:05.248871Z,"[12744.0, 15577.0]",out,cycle_time,16400.07,4616.326530612245,10
grid_search,sim_384,2025-10-22T10:03:08.902878Z,"[12744.0, 15577.0]",out,cycle_time,16592.97,4616.326530612245,11
grid_search,sim_385,2025-10-22T10:03:12.692373Z,"[12744.0, 15577.0]",out,cycle_time,16338.85,4616.326530612245,12
grid_search,sim_386,2025-10-22T10:03:16.469336Z,"[12744.0, 15577.0]",out,cycle_time,16370.09,4616.326530612245,13
grid_search,sim_387,2025-10-22T10:03:20.280090Z,"[12744.0, 15577.0]",out,cycle_time,16484.52,4616.326530612245,14
grid_search,sim_388,2025-10-22T10:03:23.909090Z,"[12744.0, 15577.0]",out,cycle_time,16425.37,4616.326530612245,15
grid_search,sim_389,2025-10-22T10:03:27.661518Z,"[12744.0, 15577.0]",out,cycle_time,16407.97,4616.326530612245,16
grid_search,sim_390,2025-10-22T10:03:31.458159Z,"[12744.0, 15577.0]",out,cycle_time,16444.14,4616.326530612245,17
grid_search,sim_391,2025-10-22T10:03:35.071436Z,"[12744.0, 15577.0]",out,cycle_time,16398.92,4616.326530612245,18
grid_search,sim_392,2025-10-22T10:03:38.833243Z,"[12744.0, 15577.0]",out,cycle_time,16370.35,4616.326530612245,19
grid_search,sim_393,2025-10-22T10:03:42.609542Z,"[12744.0, 15577.0]",out,cycle_time,16413.91,4616.326530612245,20
grid_search,sim_394,2025-10-22T10:03:46.231094Z,"[12744.0, 15577.0]",out,cycle_time,16479.21,4616.326530612245,21
grid_search,sim_395,2025-10-22T10:03:50.010898Z,"[12744.0, 15577.0]",out,cycle_time,16520.69,4616.326530612245,22
grid_search,sim_396,2025-10-22T10:03:53.661124Z,"[12744.0, 15577.0]",out,cycle_time,16409.43,4616.326530612245,23
grid_search,sim_397,2025-10-22T10:03:57.438735Z,"[12744.0, 15577.0]",out,cycle_time,16389.34,4616.326530612245,24
grid_search,sim_398,2025-10-22T10:04:01.239564Z,"[12744.0, 15577.0]",out,cycle_time,16458.18,4616.326530612245,25
grid_search,sim_399,2025-10-22T10:04:04.864450Z,"[12744.0, 15577.0]",out,cycle_time,16505.13,4616.326530612245,26
grid_search,sim_400,2025-10-22T10:04:08.761947Z,"[12744.0, 15577.0]",out,cycle_time,8354199.59,4904.081632653061,2
grid_search,sim_401,2025-10-22T10:04:12.680553Z,"[12744.0, 15577.0]",out,cycle_time,552976.42,4904.081632653061,3
grid_search,sim_402,2025-10-22T10:04:16.502383Z,"[12744.0, 15577.0]",out,cycle_time,16775.72,4904.081632653061,4
grid_search,sim_403,2025-10-22T10:04:20.406393Z,"[12744.0, 15577.0]",out,cycle_time,15799.4,4904.081632653061,5
grid_search,sim_404,2025-10-22T10:04:24.083366Z,"[12744.0, 15577.0]",in,cycle_time,15397.61,4904.081632653061,6
grid_search,sim_405,2025-10-22T10:04:27.877513Z,"[12744.0, 15577.0]",in,cycle_time,15180.29,4904.081632653061,7
grid_search,sim_406,2025-10-22T10:04:31.703256Z,"[12744.0, 15577.0]",in,cycle_time,15138.23,4904.081632653061,8
grid_search,sim_407,2025-10-22T10:04:35.358530Z,"[12744.0, 15577.0]",in,cycle_time,15157.03,4904.081632653061,9
grid_search,sim_408,2025-10-22T10:04:39.168433Z,"[12744.0, 15577.0]",in,cycle_time,15203.08,4904.081632653061,10
grid_search,sim_409,2025-10-22T10:04:42.934852Z,"[12744.0, 15577.0]",in,cycle_time,15145.59,4904.081632653061,11
grid_search,sim_410,2025-10-22T10:04:46.577010Z,"[12744.0, 15577.0]",in,cycle_time,15138.0,4904.081632653061,12
grid_search,sim_411,2025-10-22T10:04:50.380252Z,"[12744.0, 15577.0]",in,cycle_time,15152.55,4904.081632653061,13
grid_search,sim_412,2025-10-22T10:04:54.041738Z,"[12744.0, 15577.0]",in,cycle_time,15092.89,4904.081632653061,14
grid_search,sim_413,2025-10-22T10:04:57.854699Z,"[12744.0, 15577.0]",in,cycle_time,15158.44,4904.081632653061,15
grid_search,sim_414,2025-10-22T10:05:01.650148Z,"[12744.0, 15577.0]",in,cycle_time,15143.79,4904.081632653061,16
grid_search,sim_415,2025-10-22T10:05:05.459877Z,"[12744.0, 15577.0]",in,cycle_time,15166.66,4904.081632653061,17
grid_search,sim_416,2025-10-22T10:05:09.124695Z,"[12744.0, 15577.0]",in,cycle_time,15082.32,4904.081632653061,18
grid_search,sim_417,2025-10-22T10:05:12.962791Z,"[12744.0, 15577.0]",in,cycle_time,15114.79,4904.081632653061,19
grid_search,sim_418,2025-10-22T10:05:16.646770Z,"[12744.0, 15577.0]",in,cycle_time,15170.49,4904.081632653061,20
grid_search,sim_419,2025-10-22T10:05:20.448159Z,"[12744.0, 15577.0]",in,cycle_time,15089.44,4904.081632653061,21
grid_search,sim_420,2025-10-22T10:05:24.228075Z,"[12744.0, 15577.0]",in,cycle_time,15151.57,4904.081632653061,22
grid_search,sim_421,2025-10-22T10:05:28.046019Z,"[12744.0, 15577.0]",in,cycle_time,15143.89,4904.081632653061,23
