algorithm,simulation_id,timestamp,target_range,status,target_ppi,target_ppi_val,arriaval_distr_mean,resource_count_UnifiedResourceProfile
grid_search,sim_64,2025-10-17T14:58:12.517359Z,"[12915.0, 15785.0]",out,cycle_time,166187.13,875.5102040816327,16
grid_search,sim_65,2025-10-17T14:58:16.581584Z,"[12915.0, 15785.0]",out,cycle_time,23852.45,875.5102040816327,17
grid_search,sim_66,2025-10-17T14:58:20.685152Z,"[12915.0, 15785.0]",out,cycle_time,17674.03,875.5102040816327,18
grid_search,sim_67,2025-10-17T14:58:25.206598Z,"[12915.0, 15785.0]",out,cycle_time,16676.12,875.5102040816327,19
grid_search,sim_68,2025-10-17T14:58:29.070006Z,"[12915.0, 15785.0]",out,cycle_time,16141.27,875.5102040816327,20
grid_search,sim_69,2025-10-17T14:58:33.404651Z,"[12915.0, 15785.0]",out,cycle_time,15863.67,875.5102040816327,21
grid_search,sim_70,2025-10-17T14:58:37.587325Z,"[12915.0, 15785.0]",in,cycle_time,15733.62,875.5102040816327,22
grid_search,sim_71,2025-10-17T14:58:41.507907Z,"[12915.0, 15785.0]",in,cycle_time,15678.97,875.5102040816327,23
grid_search,sim_72,2025-10-17T14:58:45.151652Z,"[12915.0, 15785.0]",in,cycle_time,15457.1,875.5102040816327,24
grid_search,sim_73,2025-10-17T14:58:49.010395Z,"[12915.0, 15785.0]",in,cycle_time,15405.89,875.5102040816327,25
grid_search,sim_74,2025-10-17T14:58:52.723720Z,"[12915.0, 15785.0]",in,cycle_time,15449.53,875.5102040816327,26
grid_search,sim_75,2025-10-17T14:58:56.819779Z,"[12915.0, 15785.0]",out,cycle_time,19631837.72,1163.265306122449,2
grid_search,sim_76,2025-10-17T14:59:00.867497Z,"[12915.0, 15785.0]",out,cycle_time,11857312.28,1163.265306122449,3
grid_search,sim_77,2025-10-17T14:59:05.012373Z,"[12915.0, 15785.0]",out,cycle_time,7982562.31,1163.265306122449,4
grid_search,sim_78,2025-10-17T14:59:09.105738Z,"[12915.0, 15785.0]",out,cycle_time,5650879.21,1163.265306122449,5
grid_search,sim_79,2025-10-17T14:59:13.084114Z,"[12915.0, 15785.0]",out,cycle_time,4093739.53,1163.265306122449,6
grid_search,sim_80,2025-10-17T14:59:16.856274Z,"[12915.0, 15785.0]",out,cycle_time,2953797.14,1163.265306122449,7
grid_search,sim_81,2025-10-17T14:59:20.563232Z,"[12915.0, 15785.0]",out,cycle_time,2094114.98,1163.265306122449,8
grid_search,sim_82,2025-10-17T14:59:24.449866Z,"[12915.0, 15785.0]",out,cycle_time,1435971.76,1163.265306122449,9
grid_search,sim_83,2025-10-17T14:59:28.274060Z,"[12915.0, 15785.0]",out,cycle_time,897892.6,1163.265306122449,10
grid_search,sim_84,2025-10-17T14:59:31.989780Z,"[12915.0, 15785.0]",out,cycle_time,499020.38,1163.265306122449,11
grid_search,sim_85,2025-10-17T14:59:36.027645Z,"[12915.0, 15785.0]",out,cycle_time,152005.14,1163.265306122449,12
grid_search,sim_86,2025-10-17T14:59:39.995494Z,"[12915.0, 15785.0]",out,cycle_time,19133.01,1163.265306122449,13
grid_search,sim_87,2025-10-17T14:59:44.250147Z,"[12915.0, 15785.0]",out,cycle_time,16346.13,1163.265306122449,14
grid_search,sim_88,2025-10-17T14:59:48.066842Z,"[12915.0, 15785.0]",in,cycle_time,15663.54,1163.265306122449,15
grid_search,sim_89,2025-10-17T14:59:51.689230Z,"[12915.0, 15785.0]",in,cycle_time,15309.85,1163.265306122449,16
grid_search,sim_90,2025-10-17T14:59:55.464044Z,"[12915.0, 15785.0]",in,cycle_time,14997.01,1163.265306122449,17
grid_search,sim_91,2025-10-17T14:59:59.199260Z,"[12915.0, 15785.0]",in,cycle_time,14967.82,1163.265306122449,18
grid_search,sim_92,2025-10-17T15:00:02.954679Z,"[12915.0, 15785.0]",in,cycle_time,14907.59,1163.265306122449,19
grid_search,sim_93,2025-10-17T15:00:06.612724Z,"[12915.0, 15785.0]",in,cycle_time,14866.85,1163.265306122449,20
grid_search,sim_94,2025-10-17T15:00:10.339879Z,"[12915.0, 15785.0]",in,cycle_time,14885.95,1163.265306122449,21
grid_search,sim_95,2025-10-17T15:00:14.090987Z,"[12915.0, 15785.0]",in,cycle_time,14905.33,1163.265306122449,22
grid_search,sim_96,2025-10-17T15:00:17.846168Z,"[12915.0, 15785.0]",in,cycle_time,14924.75,1163.265306122449,23
grid_search,sim_97,2025-10-17T15:00:21.387099Z,"[12915.0, 15785.0]",in,cycle_time,14793.03,1163.265306122449,24
grid_search,sim_98,2025-10-17T15:00:25.121252Z,"[12915.0, 15785.0]",in,cycle_time,14803.26,1163.265306122449,25
grid_search,sim_99,2025-10-17T15:00:28.816650Z,"[12915.0, 15785.0]",in,cycle_time,14730.33,1163.265306122449,26
grid_search,sim_100,2025-10-17T15:00:32.862291Z,"[12915.0, 15785.0]",out,cycle_time,18931922.46,1451.0204081632653,2
grid_search,sim_101,2025-10-17T15:00:36.875583Z,"[12915.0, 15785.0]",out,cycle_time,11139825.57,1451.0204081632653,3
grid_search,sim_102,2025-10-17T15:00:41.021984Z,"[12915.0, 15785.0]",out,cycle_time,7152198.19,1451.0204081632653,4
grid_search,sim_103,2025-10-17T15:00:44.961115Z,"[12915.0, 15785.0]",out,cycle_time,4822028.48,1451.0204081632653,5
grid_search,sim_104,2025-10-17T15:00:48.926035Z,"[12915.0, 15785.0]",out,cycle_time,3250871.54,1451.0204081632653,6
grid_search,sim_105,2025-10-17T15:00:52.597477Z,"[12915.0, 15785.0]",out,cycle_time,2099933.16,1451.0204081632653,7
grid_search,sim_106,2025-10-17T15:00:56.308207Z,"[12915.0, 15785.0]",out,cycle_time,1284185.98,1451.0204081632653,8
grid_search,sim_107,2025-10-17T15:01:00.204054Z,"[12915.0, 15785.0]",out,cycle_time,639295.65,1451.0204081632653,9
grid_search,sim_108,2025-10-17T15:01:04.079217Z,"[12915.0, 15785.0]",out,cycle_time,115425.29,1451.0204081632653,10
grid_search,sim_109,2025-10-17T15:01:07.943680Z,"[12915.0, 15785.0]",out,cycle_time,18202.69,1451.0204081632653,11
grid_search,sim_110,2025-10-17T15:01:11.717677Z,"[12915.0, 15785.0]",out,cycle_time,16724.84,1451.0204081632653,12
grid_search,sim_111,2025-10-17T15:01:15.550054Z,"[12915.0, 15785.0]",out,cycle_time,16179.15,1451.0204081632653,13
grid_search,sim_112,2025-10-17T15:01:19.156203Z,"[12915.0, 15785.0]",out,cycle_time,15948.49,1451.0204081632653,14
grid_search,sim_113,2025-10-17T15:01:22.875722Z,"[12915.0, 15785.0]",out,cycle_time,16121.63,1451.0204081632653,15
grid_search,sim_114,2025-10-17T15:01:26.600085Z,"[12915.0, 15785.0]",out,cycle_time,15868.76,1451.0204081632653,16
grid_search,sim_115,2025-10-17T15:01:30.167549Z,"[12915.0, 15785.0]",out,cycle_time,15808.2,1451.0204081632653,17
grid_search,sim_116,2025-10-17T15:01:33.905499Z,"[12915.0, 15785.0]",out,cycle_time,15830.12,1451.0204081632653,18
grid_search,sim_117,2025-10-17T15:01:37.650897Z,"[12915.0, 15785.0]",out,cycle_time,15787.07,1451.0204081632653,19
grid_search,sim_118,2025-10-17T15:01:41.399268Z,"[12915.0, 15785.0]",in,cycle_time,15694.96,1451.0204081632653,20
grid_search,sim_119,2025-10-17T15:01:44.950429Z,"[12915.0, 15785.0]",in,cycle_time,15739.46,1451.0204081632653,21
grid_search,sim_120,2025-10-17T15:01:48.664385Z,"[12915.0, 15785.0]",in,cycle_time,15611.89,1451.0204081632653,22
grid_search,sim_121,2025-10-17T15:01:52.413230Z,"[12915.0, 15785.0]",in,cycle_time,15667.97,1451.0204081632653,23
grid_search,sim_122,2025-10-17T15:01:56.027928Z,"[12915.0, 15785.0]",in,cycle_time,15734.31,1451.0204081632653,24
grid_search,sim_123,2025-10-17T15:01:59.685559Z,"[12915.0, 15785.0]",in,cycle_time,15607.54,1451.0204081632653,25
grid_search,sim_124,2025-10-17T15:02:03.390860Z,"[12915.0, 15785.0]",in,cycle_time,15718.19,1451.0204081632653,26
grid_search,sim_125,2025-10-17T15:02:07.647011Z,"[12915.0, 15785.0]",out,cycle_time,17928819.5,1738.7755102040817,2
grid_search,sim_126,2025-10-17T15:02:11.616369Z,"[12915.0, 15785.0]",out,cycle_time,10138080.28,1738.7755102040817,3
grid_search,sim_127,2025-10-17T15:02:15.690732Z,"[12915.0, 15785.0]",out,cycle_time,6246482.05,1738.7755102040817,4
grid_search,sim_128,2025-10-17T15:02:19.398679Z,"[12915.0, 15785.0]",out,cycle_time,3904370.73,1738.7755102040817,5
grid_search,sim_129,2025-10-17T15:02:23.134317Z,"[12915.0, 15785.0]",out,cycle_time,2280971.82,1738.7755102040817,6
grid_search,sim_130,2025-10-17T15:02:26.937780Z,"[12915.0, 15785.0]",out,cycle_time,1146524.75,1738.7755102040817,7
grid_search,sim_131,2025-10-17T15:02:30.805981Z,"[12915.0, 15785.0]",out,cycle_time,312374.77,1738.7755102040817,8
grid_search,sim_132,2025-10-17T15:02:34.723113Z,"[12915.0, 15785.0]",out,cycle_time,18552.95,1738.7755102040817,9
grid_search,sim_133,2025-10-17T15:02:38.534974Z,"[12915.0, 15785.0]",out,cycle_time,16560.56,1738.7755102040817,10
grid_search,sim_134,2025-10-17T15:02:42.325571Z,"[12915.0, 15785.0]",out,cycle_time,15963.08,1738.7755102040817,11
grid_search,sim_135,2025-10-17T15:02:45.959649Z,"[12915.0, 15785.0]",in,cycle_time,15752.21,1738.7755102040817,12
grid_search,sim_136,2025-10-17T15:02:49.714722Z,"[12915.0, 15785.0]",in,cycle_time,15498.82,1738.7755102040817,13
grid_search,sim_137,2025-10-17T15:02:53.438880Z,"[12915.0, 15785.0]",in,cycle_time,15353.53,1738.7755102040817,14
